-1061349458,6095,1/2/1__n82a__272c,2020-03-11 14:45:00,15,Near End,AL5983.1,AMM 6PC,0,0,-48.5,-47.6,0,8.0,8.0,-,2/1,n82a,272c,2,1
-1668499009,6067,1/2/1__ATDm__ATJm,2020-03-11 14:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-44.2,-43.2,0,14.0,14.0,-,2/1,ATDm,ATJm,2,1
-1668499009,6067,1/4/1__ATDj__ATJo,2020-03-11 14:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-46.0,-45.4,0,14.0,14.0,-,4/1,ATDj,ATJo,4,1
-1668499009,6067,1/3/1__ATDn__ATJn,2020-03-11 14:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-45.1,-44.5,0,14.0,14.0,-,3/1,ATDn,ATJn,3,1
-1668499009,6067,1/5/1__ATDp__ATJp,2020-03-11 14:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-45.1,-44.2,0,14.0,14.0,-,5/1,ATDp,ATJp,5,1
-1668499009,6067,1/18+19/1__ATDf__A17b,2020-03-11 14:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-42.9,-41.3,0,12.0,12.0,-,18+19/1,ATDf,A17b,18,1
-1668499009,6067,1/18+19/1__ATDf__A17b,2020-03-11 14:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-42.9,-41.3,0,12.0,12.0,-,18+19/1,ATDf,A17b,19,1
-1668499009,6067,1/14+15/1__ATDd__A27b,2020-03-11 14:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-51.1,-50.4,0,0.0,0.0,-,14+15/1,ATDd,A27b,14,1
-1668499009,6067,1/14+15/1__ATDd__A27b,2020-03-11 14:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-51.1,-50.4,0,0.0,0.0,-,14+15/1,ATDd,A27b,15,1
-1668499009,6067,1/17/1__ATD1__641b,2020-03-11 14:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-39.1,-38.5,0,0.0,0.0,-,17/1,ATD1,641b,17,1
-1668499009,6067,1/20/1__ATDc__531b,2020-03-11 14:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-53.6,-51.4,0,0.0,0.0,-,20/1,ATDc,531b,20,1
-1668499009,6067,1/16/1__ATDe__A61b,2020-03-11 14:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-49.5,-48.9,0,-5.0,-5.0,-,16/1,ATDe,A61b,16,1
1768376621,6065,1/3/1__a40c__a26b,2020-03-11 15:00:00,15,Near End,TN-AI4440.1,AMM 2PB,0,0,-41.0,-40.4,0,19.0,19.0,-,3/1,a40c,a26b,3,1
1768376621,6065,1/2/1__a40b__a14c,2020-03-11 15:00:00,15,Near End,TN-AI4440.1,AMM 2PB,0,0,-50.1,-49.2,0,16.0,16.0,-,2/1,a40b,a14c,2,1
-38352067,6095,1/2/1__n82a__272c,2020-03-11 15:00:00,15,Near End,AL5983.1,AMM 6PC,0,0,-48.9,-47.6,0,8.0,8.0,-,2/1,n82a,272c,2,1
-38352067,6095,1/3/1__n83b__570a,2020-03-11 15:00:00,15,Near End,AL5983.1,AMM 6PC,0,0,-40.4,-39.5,0,-3.0,-3.0,-,3/1,n83b,570a,3,1
-38352067,6095,1/4/1__n83c__x40a,2020-03-11 15:00:00,15,Near End,AL5983.1,AMM 6PC,0,0,-43.5,-42.9,0,-6.0,-6.0,-,4/1,n83c,x40a,4,1
-141653353,6067,1/2/1__ATDm__ATJm,2020-03-11 15:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-44.2,-43.2,0,14.0,14.0,-,2/1,ATDm,ATJm,2,1
-141653353,6067,1/18+19/1__ATDf__A17b,2020-03-11 15:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-42.9,-41.6,0,12.0,12.0,-,18+19/1,ATDf,A17b,18,1
-141653353,6067,1/18+19/1__ATDf__A17b,2020-03-11 15:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-42.9,-41.6,0,12.0,12.0,-,18+19/1,ATDf,A17b,19,1
-141653353,6067,1/4/1__ATDj__ATJo,2020-03-11 15:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-46.0,-45.4,0,14.0,14.0,-,4/1,ATDj,ATJo,4,1
-141653353,6067,1/20/1__ATDc__531b,2020-03-11 15:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-53.6,-51.7,0,0.0,0.0,-,20/1,ATDc,531b,20,1
-141653353,6067,1/3/1__ATDn__ATJn,2020-03-11 15:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-45.1,-44.5,0,14.0,14.0,-,3/1,ATDn,ATJn,3,1
-141653353,6067,1/14+15/1__ATDd__A27b,2020-03-11 15:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-51.1,-50.4,0,0.0,0.0,-,14+15/1,ATDd,A27b,14,1
-141653353,6067,1/14+15/1__ATDd__A27b,2020-03-11 15:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-51.1,-50.4,0,0.0,0.0,-,14+15/1,ATDd,A27b,15,1
-141653353,6067,1/17/1__ATD1__641b,2020-03-11 15:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-39.1,-38.2,0,0.0,0.0,-,17/1,ATD1,641b,17,1
-141653353,6067,1/5/1__ATDp__ATJp,2020-03-11 15:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-44.8,-44.2,0,14.0,14.0,-,5/1,ATDp,ATJp,5,1
-141653353,6067,1/16/1__ATDe__A61b,2020-03-11 15:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-49.5,-48.9,0,-5.0,-5.0,-,16/1,ATDe,A61b,16,1
-686747830,6065,1/3/1__a40c__a26b,2020-03-11 15:15:00,15,Near End,TN-AI4440.1,AMM 2PB,0,0,-41.3,-40.4,0,19.0,19.0,-,3/1,a40c,a26b,3,1
-686747830,6065,1/2/1__a40b__a14c,2020-03-11 15:15:00,15,Near End,TN-AI4440.1,AMM 2PB,0,0,-50.1,-49.2,0,16.0,16.0,-,2/1,a40b,a14c,2,1
310116988,6095,1/3/1__n83b__570a,2020-03-11 15:15:00,15,Near End,AL5983.1,AMM 6PC,0,0,-40.4,-39.5,0,-3.0,-3.0,-,3/1,n83b,570a,3,1
310116988,6095,1/4/1__n83c__x40a,2020-03-11 15:15:00,15,Near End,AL5983.1,AMM 6PC,0,0,-43.5,-42.6,0,-6.0,-6.0,-,4/1,n83c,x40a,4,1
310116988,6095,1/2/1__n82a__272c,2020-03-11 15:15:00,15,Near End,AL5983.1,AMM 6PC,0,0,-48.9,-47.9,0,8.0,8.0,-,2/1,n82a,272c,2,1
1655089745,6067,1/2/1__ATDm__ATJm,2020-03-11 15:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-43.8,-43.2,0,14.0,14.0,-,2/1,ATDm,ATJm,2,1
1655089745,6067,1/20/1__ATDc__531b,2020-03-11 15:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-53.6,-51.4,0,0.0,0.0,-,20/1,ATDc,531b,20,1
1655089745,6067,1/17/1__ATD1__641b,2020-03-11 15:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-38.8,-38.2,0,0.0,0.0,-,17/1,ATD1,641b,17,1
1655089745,6067,1/16/1__ATDe__A61b,2020-03-11 15:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-49.5,-48.9,0,-5.0,-5.0,-,16/1,ATDe,A61b,16,1
1655089745,6067,1/4/1__ATDj__ATJo,2020-03-11 15:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-46.0,-45.1,0,14.0,14.0,-,4/1,ATDj,ATJo,4,1
1655089745,6067,1/5/1__ATDp__ATJp,2020-03-11 15:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-44.8,-44.2,0,14.0,14.0,-,5/1,ATDp,ATJp,5,1
1655089745,6067,1/3/1__ATDn__ATJn,2020-03-11 15:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-45.1,-44.5,0,14.0,14.0,-,3/1,ATDn,ATJn,3,1
1655089745,6067,1/18+19/1__ATDf__A17b,2020-03-11 15:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-42.3,-41.6,0,12.0,12.0,-,18+19/1,ATDf,A17b,18,1
1655089745,6067,1/18+19/1__ATDf__A17b,2020-03-11 15:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-42.3,-41.6,0,12.0,12.0,-,18+19/1,ATDf,A17b,19,1
1655089745,6067,1/14+15/1__ATDd__A27b,2020-03-11 15:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-51.1,-50.4,0,0.0,0.0,-,14+15/1,ATDd,A27b,14,1
1655089745,6067,1/14+15/1__ATDd__A27b,2020-03-11 15:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-51.1,-50.4,0,0.0,0.0,-,14+15/1,ATDd,A27b,15,1
-496971322,6065,1/2/1__a40b__a14c,2020-03-11 15:30:00,15,Near End,TN-AI4440.1,AMM 2PB,0,0,-50.1,-49.2,0,16.0,16.0,-,2/1,a40b,a14c,2,1
-496971322,6065,1/3/1__a40c__a26b,2020-03-11 15:30:00,15,Near End,TN-AI4440.1,AMM 2PB,0,0,-41.3,-40.7,0,19.0,19.0,-,3/1,a40c,a26b,3,1
694681702,6095,1/3/1__n83b__570a,2020-03-11 15:30:00,15,Near End,AL5983.1,AMM 6PC,0,0,-40.4,-39.5,0,-3.0,-3.0,-,3/1,n83b,570a,3,1
694681702,6095,1/4/1__n83c__x40a,2020-03-11 15:30:00,15,Near End,AL5983.1,AMM 6PC,0,0,-43.5,-42.6,0,-6.0,-6.0,-,4/1,n83c,x40a,4,1
694681702,6095,1/2/1__n82a__272c,2020-03-11 15:30:00,15,Near End,AL5983.1,AMM 6PC,0,0,-49.2,-47.9,0,8.0,8.0,-,2/1,n82a,272c,2,1
1400765487,6067,1/5/1__ATDp__ATJp,2020-03-11 15:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-44.8,-44.2,0,14.0,14.0,-,5/1,ATDp,ATJp,5,1
1400765487,6067,1/3/1__ATDn__ATJn,2020-03-11 15:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-45.1,-44.5,0,14.0,14.0,-,3/1,ATDn,ATJn,3,1
1400765487,6067,1/18+19/1__ATDf__A17b,2020-03-11 15:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-42.3,-41.6,0,12.0,12.0,-,18+19/1,ATDf,A17b,18,1
1400765487,6067,1/18+19/1__ATDf__A17b,2020-03-11 15:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-42.3,-41.6,0,12.0,12.0,-,18+19/1,ATDf,A17b,19,1
1400765487,6067,1/4/1__ATDj__ATJo,2020-03-11 15:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-46.0,-45.1,0,14.0,14.0,-,4/1,ATDj,ATJo,4,1
1400765487,6067,1/14+15/1__ATDd__A27b,2020-03-11 15:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-51.1,-50.4,0,0.0,0.0,-,14+15/1,ATDd,A27b,14,1
1400765487,6067,1/14+15/1__ATDd__A27b,2020-03-11 15:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-51.1,-50.4,0,0.0,0.0,-,14+15/1,ATDd,A27b,15,1
1400765487,6067,1/16/1__ATDe__A61b,2020-03-11 15:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-49.5,-48.9,0,-5.0,-5.0,-,16/1,ATDe,A61b,16,1
1400765487,6067,1/17/1__ATD1__641b,2020-03-11 15:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-38.8,-38.2,0,0.0,0.0,-,17/1,ATD1,641b,17,1
1400765487,6067,1/2/1__ATDm__ATJm,2020-03-11 15:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-43.8,-43.2,0,14.0,14.0,-,2/1,ATDm,ATJm,2,1
1400765487,6067,1/20/1__ATDc__531b,2020-03-11 15:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-53.6,-50.7,0,0.0,0.0,-,20/1,ATDc,531b,20,1
2027812531,6095,1/4/1__n83c__x40a,2020-03-11 15:45:00,15,Near End,AL5983.1,AMM 6PC,0,0,-43.5,-42.6,0,-6.0,-6.0,-,4/1,n83c,x40a,4,1
2027812531,6095,1/3/1__n83b__570a,2020-03-11 15:45:00,15,Near End,AL5983.1,AMM 6PC,0,0,-40.4,-39.5,0,-3.0,-3.0,-,3/1,n83b,570a,3,1
2027812531,6095,1/2/1__n82a__272c,2020-03-11 15:45:00,15,Near End,AL5983.1,AMM 6PC,0,0,-49.5,-48.2,0,8.0,8.0,-,2/1,n82a,272c,2,1
-1875781458,6067,1/2/1__ATDm__ATJm,2020-03-11 15:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-44.2,-43.2,0,14.0,14.0,-,2/1,ATDm,ATJm,2,1
-1875781458,6067,1/14+15/1__ATDd__A27b,2020-03-11 15:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-51.1,-50.4,0,0.0,0.0,-,14+15/1,ATDd,A27b,14,1
-1875781458,6067,1/14+15/1__ATDd__A27b,2020-03-11 15:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-51.1,-50.4,0,0.0,0.0,-,14+15/1,ATDd,A27b,15,1
-1875781458,6067,1/18+19/1__ATDf__A17b,2020-03-11 15:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-42.9,-41.6,0,12.0,12.0,-,18+19/1,ATDf,A17b,18,1
-1875781458,6067,1/18+19/1__ATDf__A17b,2020-03-11 15:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-42.9,-41.6,0,12.0,12.0,-,18+19/1,ATDf,A17b,19,1
-1875781458,6067,1/20/1__ATDc__531b,2020-03-11 15:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-53.9,-51.7,0,0.0,0.0,-,20/1,ATDc,531b,20,1
-1875781458,6067,1/3/1__ATDn__ATJn,2020-03-11 15:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-45.4,-44.5,0,14.0,14.0,-,3/1,ATDn,ATJn,3,1
-1875781458,6067,1/17/1__ATD1__641b,2020-03-11 15:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-38.8,-38.2,0,0.0,0.0,-,17/1,ATD1,641b,17,1
-1875781458,6067,1/5/1__ATDp__ATJp,2020-03-11 15:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-45.4,-44.2,0,14.0,14.0,-,5/1,ATDp,ATJp,5,1
-1875781458,6067,1/16/1__ATDe__A61b,2020-03-11 15:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-49.5,-48.9,0,-5.0,-5.0,-,16/1,ATDe,A61b,16,1
-1875781458,6067,1/4/1__ATDj__ATJo,2020-03-11 15:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-46.0,-45.1,0,14.0,14.0,-,4/1,ATDj,ATJo,4,1
941453219,6065,1/3/1__a40c__a26b,2020-03-11 16:00:00,15,Near End,TN-AI4440.1,AMM 2PB,0,0,-41.3,-40.4,0,19.0,19.0,-,3/1,a40c,a26b,3,1
941453219,6065,1/2/1__a40b__a14c,2020-03-11 16:00:00,15,Near End,TN-AI4440.1,AMM 2PB,0,0,-50.1,-49.2,0,16.0,16.0,-,2/1,a40b,a14c,2,1
848745190,6095,1/3/1__n83b__570a,2020-03-11 16:00:00,15,Near End,AL5983.1,AMM 6PC,0,0,-40.4,-39.5,0,-3.0,-3.0,-,3/1,n83b,570a,3,1
848745190,6095,1/2/1__n82a__272c,2020-03-11 16:00:00,15,Near End,AL5983.1,AMM 6PC,0,0,-49.5,-47.9,0,8.0,8.0,-,2/1,n82a,272c,2,1
848745190,6095,1/4/1__n83c__x40a,2020-03-11 16:00:00,15,Near End,AL5983.1,AMM 6PC,0,0,-43.5,-42.6,0,-6.0,-6.0,-,4/1,n83c,x40a,4,1
2140853031,6067,1/2/1__ATDm__ATJm,2020-03-11 16:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-43.8,-42.9,0,14.0,14.0,-,2/1,ATDm,ATJm,2,1
2140853031,6067,1/18+19/1__ATDf__A17b,2020-03-11 16:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-42.3,-41.6,0,12.0,12.0,-,18+19/1,ATDf,A17b,18,1
2140853031,6067,1/18+19/1__ATDf__A17b,2020-03-11 16:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-42.3,-41.6,0,12.0,12.0,-,18+19/1,ATDf,A17b,19,1
2140853031,6067,1/16/1__ATDe__A61b,2020-03-11 16:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-50.4,-48.9,0,-5.0,-5.0,-,16/1,ATDe,A61b,16,1
2140853031,6067,1/3/1__ATDn__ATJn,2020-03-11 16:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-45.1,-44.2,0,14.0,14.0,-,3/1,ATDn,ATJn,3,1
2140853031,6067,1/5/1__ATDp__ATJp,2020-03-11 16:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-45.1,-44.2,0,14.0,14.0,-,5/1,ATDp,ATJp,5,1
2140853031,6067,1/20/1__ATDc__531b,2020-03-11 16:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-53.6,-51.4,0,0.0,0.0,-,20/1,ATDc,531b,20,1
2140853031,6067,1/14+15/1__ATDd__A27b,2020-03-11 16:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-51.1,-50.4,0,0.0,0.0,-,14+15/1,ATDd,A27b,14,1
2140853031,6067,1/14+15/1__ATDd__A27b,2020-03-11 16:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-51.1,-50.4,0,0.0,0.0,-,14+15/1,ATDd,A27b,15,1
2140853031,6067,1/17/1__ATD1__641b,2020-03-11 16:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-38.8,-37.9,0,0.0,0.0,-,17/1,ATD1,641b,17,1
2140853031,6067,1/4/1__ATDj__ATJo,2020-03-11 16:00:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-46.0,-45.1,0,14.0,14.0,-,4/1,ATDj,ATJo,4,1
-966110947,6065,1/3/1__a40c__a26b,2020-03-11 16:15:00,15,Near End,TN-AI4440.1,AMM 2PB,0,0,-40.7,-40.4,0,19.0,19.0,-,3/1,a40c,a26b,3,1
-966110947,6065,1/2/1__a40b__a14c,2020-03-11 16:15:00,15,Near End,TN-AI4440.1,AMM 2PB,0,0,-49.8,-49.2,0,16.0,16.0,-,2/1,a40b,a14c,2,1
-770059127,6095,1/2/1__n82a__272c,2020-03-11 16:15:00,15,Near End,AL5983.1,AMM 6PC,0,0,-49.5,-48.2,0,8.0,8.0,-,2/1,n82a,272c,2,1
-770059127,6095,1/3/1__n83b__570a,2020-03-11 16:15:00,15,Near End,AL5983.1,AMM 6PC,0,0,-40.4,-39.1,0,-3.0,-3.0,-,3/1,n83b,570a,3,1
-770059127,6095,1/4/1__n83c__x40a,2020-03-11 16:15:00,15,Near End,AL5983.1,AMM 6PC,0,0,-43.5,-42.9,0,-6.0,-6.0,-,4/1,n83c,x40a,4,1
1948384244,6067,1/3/1__ATDn__ATJn,2020-03-11 16:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-45.1,-44.5,0,14.0,14.0,-,3/1,ATDn,ATJn,3,1
1948384244,6067,1/14+15/1__ATDd__A27b,2020-03-11 16:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-51.1,-50.4,0,0.0,0.0,-,14+15/1,ATDd,A27b,14,1
1948384244,6067,1/14+15/1__ATDd__A27b,2020-03-11 16:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-51.1,-50.4,0,0.0,0.0,-,14+15/1,ATDd,A27b,15,1
1948384244,6067,1/16/1__ATDe__A61b,2020-03-11 16:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-50.4,-48.9,0,-5.0,-5.0,-,16/1,ATDe,A61b,16,1
1948384244,6067,1/18+19/1__ATDf__A17b,2020-03-11 16:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-42.3,-41.6,0,12.0,12.0,-,18+19/1,ATDf,A17b,18,1
1948384244,6067,1/18+19/1__ATDf__A17b,2020-03-11 16:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-42.3,-41.6,0,12.0,12.0,-,18+19/1,ATDf,A17b,19,1
1948384244,6067,1/17/1__ATD1__641b,2020-03-11 16:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-38.8,-38.2,0,0.0,0.0,-,17/1,ATD1,641b,17,1
1948384244,6067,1/2/1__ATDm__ATJm,2020-03-11 16:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-43.8,-43.2,0,14.0,14.0,-,2/1,ATDm,ATJm,2,1
1948384244,6067,1/20/1__ATDc__531b,2020-03-11 16:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-53.6,-51.4,0,0.0,0.0,-,20/1,ATDc,531b,20,1
1948384244,6067,1/5/1__ATDp__ATJp,2020-03-11 16:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-45.1,-44.2,0,14.0,14.0,-,5/1,ATDp,ATJp,5,1
1948384244,6067,1/4/1__ATDj__ATJo,2020-03-11 16:15:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-46.0,-45.1,0,14.0,14.0,-,4/1,ATDj,ATJo,4,1
828588954,6065,1/3/1__a40c__a26b,2020-03-11 16:30:00,15,Near End,TN-AI4440.1,AMM 2PB,0,0,-41.0,-40.1,0,19.0,19.0,-,3/1,a40c,a26b,3,1
828588954,6065,1/2/1__a40b__a14c,2020-03-11 16:30:00,15,Near End,TN-AI4440.1,AMM 2PB,0,0,-50.1,-49.2,0,16.0,16.0,-,2/1,a40b,a14c,2,1
159361392,6095,1/2/1__n82a__272c,2020-03-11 16:30:00,15,Near End,AL5983.1,AMM 6PC,0,0,-49.8,-48.2,0,8.0,8.0,-,2/1,n82a,272c,2,1
159361392,6095,1/4/1__n83c__x40a,2020-03-11 16:30:00,15,Near End,AL5983.1,AMM 6PC,0,0,-43.5,-42.9,0,-6.0,-6.0,-,4/1,n83c,x40a,4,1
159361392,6095,1/3/1__n83b__570a,2020-03-11 16:30:00,15,Near End,AL5983.1,AMM 6PC,0,0,-40.1,-39.5,0,-3.0,-3.0,-,3/1,n83b,570a,3,1
1352180495,6067,1/3/1__ATDn__ATJn,2020-03-11 16:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-45.1,-44.5,0,14.0,14.0,-,3/1,ATDn,ATJn,3,1
1352180495,6067,1/20/1__ATDc__531b,2020-03-11 16:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-53.3,-51.7,0,0.0,0.0,-,20/1,ATDc,531b,20,1
1352180495,6067,1/17/1__ATD1__641b,2020-03-11 16:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-38.8,-38.2,0,0.0,0.0,-,17/1,ATD1,641b,17,1
1352180495,6067,1/2/1__ATDm__ATJm,2020-03-11 16:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-43.8,-43.2,0,14.0,14.0,-,2/1,ATDm,ATJm,2,1
1352180495,6067,1/16/1__ATDe__A61b,2020-03-11 16:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-50.4,-48.9,0,-5.0,-5.0,-,16/1,ATDe,A61b,16,1
1352180495,6067,1/4/1__ATDj__ATJo,2020-03-11 16:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-46.0,-45.1,0,14.0,14.0,-,4/1,ATDj,ATJo,4,1
1352180495,6067,1/5/1__ATDp__ATJp,2020-03-11 16:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-45.1,-44.2,0,14.0,14.0,-,5/1,ATDp,ATJp,5,1
1352180495,6067,1/18+19/1__ATDf__A17b,2020-03-11 16:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-42.3,-41.6,0,12.0,12.0,-,18+19/1,ATDf,A17b,18,1
1352180495,6067,1/18+19/1__ATDf__A17b,2020-03-11 16:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-42.3,-41.6,0,12.0,12.0,-,18+19/1,ATDf,A17b,19,1
1352180495,6067,1/14+15/1__ATDd__A27b,2020-03-11 16:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-51.4,-50.7,0,0.0,0.0,-,14+15/1,ATDd,A27b,14,1
1352180495,6067,1/14+15/1__ATDd__A27b,2020-03-11 16:30:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-51.4,-50.7,0,0.0,0.0,-,14+15/1,ATDd,A27b,15,1
-105963000,6065,1/3/1__a40c__a26b,2020-03-11 16:45:00,15,Near End,TN-AI4440.1,AMM 2PB,0,0,-41.0,-40.1,0,19.0,19.0,-,3/1,a40c,a26b,3,1
-105963000,6065,1/2/1__a40b__a14c,2020-03-11 16:45:00,15,Near End,TN-AI4440.1,AMM 2PB,0,0,-50.4,-49.5,0,16.0,16.0,-,2/1,a40b,a14c,2,1
-1269520096,6095,1/4/1__n83c__x40a,2020-03-11 16:45:00,15,Near End,AL5983.1,AMM 6PC,0,0,-43.5,-42.6,0,-6.0,-6.0,-,4/1,n83c,x40a,4,1
-1269520096,6095,1/3/1__n83b__570a,2020-03-11 16:45:00,15,Near End,AL5983.1,AMM 6PC,0,0,-40.1,-39.5,0,-3.0,-3.0,-,3/1,n83b,570a,3,1
-1269520096,6095,1/2/1__n82a__272c,2020-03-11 16:45:00,15,Near End,AL5983.1,AMM 6PC,0,0,-49.8,-48.2,0,8.0,8.0,-,2/1,n82a,272c,2,1
1629025553,6067,1/3/1__ATDn__ATJn,2020-03-11 16:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-45.1,-44.5,0,14.0,14.0,-,3/1,ATDn,ATJn,3,1
1629025553,6067,1/14+15/1__ATDd__A27b,2020-03-11 16:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-51.4,-50.7,0,0.0,0.0,-,14+15/1,ATDd,A27b,14,1
1629025553,6067,1/14+15/1__ATDd__A27b,2020-03-11 16:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-51.4,-50.7,0,0.0,0.0,-,14+15/1,ATDd,A27b,15,1
1629025553,6067,1/16/1__ATDe__A61b,2020-03-11 16:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-49.5,-48.9,0,-5.0,-5.0,-,16/1,ATDe,A61b,16,1
1629025553,6067,1/18+19/1__ATDf__A17b,2020-03-11 16:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-42.3,-41.6,0,12.0,12.0,-,18+19/1,ATDf,A17b,18,1
1629025553,6067,1/18+19/1__ATDf__A17b,2020-03-11 16:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-42.3,-41.6,0,12.0,12.0,-,18+19/1,ATDf,A17b,19,1
1629025553,6067,1/4/1__ATDj__ATJo,2020-03-11 16:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-46.0,-45.1,0,14.0,14.0,-,4/1,ATDj,ATJo,4,1
1629025553,6067,1/5/1__ATDp__ATJp,2020-03-11 16:45:00,15,Near End,TN-ALT13.1,AMM 20PB,0,0,-44.8,-44.2,0,14.0,14.0,-,5/1,ATDp,ATJp,5,1
